# Column  0 : IMF
# Column  1 : Slope
# Column  2 : [M/H]
# Column  3 : Age (Gyr)
# Column  4 : [a/Fe]
# Column  5 : M(*+remn)
KU	1.30	0.1496	0.1000	0.0	0.7872
KU	1.30	0.1496	0.1500	0.0	0.7716
KU	1.30	0.1496	0.2000	0.0	0.7604
KU	1.30	0.1496	0.2500	0.0	0.7519
KU	1.30	0.1496	0.3000	0.0	0.7449
KU	1.30	0.1496	0.3500	0.0	0.7391
KU	1.30	0.1496	0.4000	0.0	0.7341
KU	1.30	0.1496	0.4500	0.0	0.7296
KU	1.30	0.1496	0.5000	0.0	0.7257
KU	1.30	0.1496	0.6000	0.0	0.7189
KU	1.30	0.1496	0.7000	0.0	0.7130
KU	1.30	0.1496	0.8000	0.0	0.7079
KU	1.30	0.1496	0.9000	0.0	0.7033
KU	1.30	0.1496	1.0000	0.0	0.6991
KU	1.30	0.1496	1.2500	0.0	0.6901
KU	1.30	0.1496	1.5000	0.0	0.6797
KU	1.30	0.1496	1.7500	0.0	0.6719
KU	1.30	0.1496	2.0000	0.0	0.6662
KU	1.30	0.1496	2.2500	0.0	0.6614
KU	1.30	0.1496	2.5000	0.0	0.6573
KU	1.30	0.1496	2.7500	0.0	0.6536
KU	1.30	0.1496	3.0000	0.0	0.6504
