galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS
37,-999.0,-999.0,2.01743723E-27,3.15881821E-29,1.93196947E-27,3.20293705E-29,2.38781263E-27,3.51881063E-29,2.61818428E-27,3.85829912E-29,2.69153082E-27,3.71848683E-29,2.75169302E-27,4.05504429E-29,3.05632756E-27,4.22247261E-29,3.37908453E-27,4.35715229E-29,3.56122589E-27,4.59201433E-29,3.63077584E-27,5.01610199E-29,3.82295669E-27,5.63371703E-29,3.89045244E-27,5.37485821E-29,3.98107515E-27,5.50005749E-29,3.71876966E-27,5.82269229E-29,3.75664769E-27,5.53600076E-29,4.11528512E-27,5.6854758E-29,4.19951798E-27,6.57542816E-29,4.29733981E-27,6.33279349E-29,4.26578692E-27,7.07208216E-29,4.38126645E-27,7.26353104E-29,4.48744836E-27,7.02625707E-29,4.42588254E-27,6.92986066E-29,4.52897718E-27,6.67414712E-29,4.56667649E-27,7.15030983E-29,4.40148755E-27,6.48627205E-29,4.52897718E-27,7.09128128E-29,4.64729322E-27,7.27653588E-29,5.51061982E-27,8.12074981E-29,6.00342986E-27,8.84698128E-29,5.03037147E-27,8.33965703E-29,4.86631845E-27,8.06767901E-29,4.85735055E-27,8.05281264E-29,4.9431099E-27,9.5608218E-29,4.79070991E-27,7.94233166E-29,4.76870038E-27,8.34505625E-29,5.0072607E-27,9.22371425E-29,5.14753581E-27,9.48211025E-29,5.32108058E-27,9.80179175E-29,5.25290844E-27,9.67621389E-29,5.05825201E-27,9.78352611E-29,5.1665378E-27,9.51711342E-29,5.1380714E-27,1.04111451E-28,5.19995538E-27,1.00576046E-28,5.34072314E-27,9.83797516E-29,5.4250003E-27,1.04928804E-28,5.34563927E-27,1.08317333E-28,5.21915113E-27,9.61403103E-29,4.98884419E-27,1.10277485E-28,4.95678362E-27,1.05003422E-28,1.67957616E-27,6.34248212E-29,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.67451333E-27,1.69217576E-29,4.77309034E-27,2.63770671E-29
38,-999.0,-999.0,3.35428125E-27,4.01622898E-29,3.53508563E-27,4.23271404E-29,4.0513454E-27,4.47771189E-29,4.35311012E-27,4.81123511E-29,4.54150574E-27,4.60116911E-29,4.50401405E-27,4.97801974E-29,4.74679177E-27,4.80915209E-29,5.10975137E-27,5.17687983E-29,5.31617524E-27,5.87565356E-29,5.41003505E-27,5.97939136E-29,5.55647814E-27,6.14124592E-29,5.57699007E-27,6.16391652E-29,5.60790009E-27,6.71458683E-29,5.58727453E-27,6.689891E-29,5.59241754E-27,6.18096822E-29,6.01450088E-27,7.20142762E-29,6.18871125E-27,7.41001787E-29,6.32703E-27,7.5756328E-29,6.45653415E-27,7.73069363E-29,6.66805788E-27,7.98396064E-29,6.9310544E-27,8.93723217E-29,6.91831168E-27,8.92080037E-29,7.07293766E-27,9.12018287E-29,7.11868543E-27,8.52351653E-29,6.95664077E-27,8.97022395E-29,7.07946425E-27,9.78064082E-29,7.32486316E-27,9.44502707E-29,8.87155901E-27,1.06223089E-28,9.81747103E-27,1.17548917E-28,8.01678508E-27,1.03372243E-28,7.83429783E-27,1.01019166E-28,7.81987646E-27,1.00833212E-28,7.96526646E-27,1.17380495E-28,7.79830451E-27,1.00555047E-28,7.74104584E-27,1.06946493E-28,8.11334042E-27,1.12089929E-28,8.37914418E-27,1.23479626E-28,8.60597636E-27,1.18895949E-28,8.5664193E-27,1.26239424E-28,8.25656721E-27,1.36882425E-28,8.43334062E-27,1.16510889E-28,8.4800814E-27,1.32777534E-28,8.67759322E-27,1.19885371E-28,8.94540687E-27,1.3182438E-28,8.91250583E-27,1.23130804E-28,8.82267968E-27,1.38141791E-28,8.72568831E-27,1.44659788E-28,8.53493111E-27,1.33636343E-28,8.58221654E-27,1.3437673E-28,8.88791863E-27,1.3916328E-28,7.96526646E-27,1.32053048E-28,1.62480098E-27,5.68668793E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.49033978E-27,2.0227159E-29,7.53701128E-27,3.47092178E-29
39,-999.0,-999.0,3.73938057E-27,-999.0,3.83354044E-27,-999.0,4.20339295E-27,4.64576161E-29,4.37320181E-27,4.83344078E-29,4.53314605E-27,5.01021798E-29,4.40148755E-27,4.86470374E-29,4.5206406E-27,4.58003023E-29,4.74241567E-27,4.80471854E-29,4.86183257E-27,5.37349561E-29,4.93855276E-27,5.9131472E-29,4.98884419E-27,5.97336381E-29,4.98884419E-27,5.97336381E-29,5.09565549E-27,6.10125338E-29,4.90230252E-27,6.32126199E-29,4.86183257E-27,5.82128696E-29,5.07691388E-27,6.54641463E-29,5.14280149E-27,7.10504265E-29,5.21433938E-27,7.20387535E-29,5.30150967E-27,6.83601912E-29,5.35056041E-27,7.39207121E-29,5.45003931E-27,7.52950617E-29,5.44000791E-27,8.01669122E-29,5.47520582E-27,8.06856133E-29,5.46512782E-27,7.55035256E-29,5.34563927E-27,7.38527268E-29,5.4250003E-27,8.49423758E-29,5.53094994E-27,8.15070886E-29,6.9310544E-27,9.57560512E-29,7.65596288E-27,1.05771025E-28,6.08695359E-27,8.97006566E-29,5.80764329E-27,9.09336309E-29,5.71742194E-27,9.47869112E-29,5.76501398E-27,9.55759226E-29,5.64936767E-27,9.36586653E-29,5.61824117E-27,9.31426365E-29,5.78628318E-27,1.06587259E-28,5.89928828E-27,1.03235442E-28,6.01450088E-27,9.97120678E-29,5.98686879E-27,9.92539613E-29,5.81834029E-27,1.07177785E-28,5.94839449E-27,9.86161113E-29,6.06456581E-27,1.11713422E-28,6.0925565E-27,1.01006118E-28,6.13762134E-27,1.074062E-28,6.16594946E-27,1.02222885E-28,6.13762134E-27,1.13059153E-28,6.14327125E-27,1.18821391E-28,6.04226046E-27,1.11302549E-28,6.05340273E-27,1.11507793E-28,6.16594946E-27,1.19260022E-28,3.53833968E-27,9.12500672E-29,2.02115755E-29,1.11693282E-30,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.89779431E-27,1.804414E-29,5.8023023E-27,2.67205868E-29
40,-999.0,-999.0,1.13031567E-27,-999.0,1.13867382E-27,-999.0,1.30737373E-27,2.64909828E-29,1.42298432E-27,2.75229563E-29,1.50938356E-27,2.78038712E-29,1.46015881E-27,2.82419721E-29,1.51914629E-27,2.938289E-29,1.61287109E-27,2.97101807E-29,1.69355687E-27,3.27562917E-29,1.72822515E-27,3.66103454E-29,1.72028146E-27,3.48576287E-29,1.71237821E-27,3.62746437E-29,1.74582064E-27,3.37671642E-29,1.71237821E-27,3.62746437E-29,1.70137345E-27,3.91755727E-29,1.79142897E-27,3.62992716E-29,1.81300901E-27,4.17460753E-29,1.82641522E-27,4.37369542E-29,1.85353E-27,4.09719417E-29,1.91248946E-27,4.051376E-29,1.94088633E-27,4.64781754E-29,1.89845135E-27,4.19649151E-29,1.89147313E-27,4.52948871E-29,1.87931743E-27,4.15419689E-29,1.83484906E-27,4.56288765E-29,1.83822849E-27,4.74059892E-29,1.87240546E-27,5.17364728E-29,2.09700741E-27,5.40796193E-29,2.2100412E-27,5.69946527E-29,1.9751494E-27,5.09370253E-29,1.89321417E-27,5.23114351E-29,1.88625097E-27,5.21190347E-29,1.88625097E-27,5.38563378E-29,1.80967176E-27,5.16698416E-29,1.80301594E-27,5.14798065E-29,1.87931743E-27,5.36583763E-29,1.88451629E-27,6.07496263E-29,1.91073051E-27,5.8074979E-29,1.88278314E-27,5.72255356E-29,1.84671683E-27,5.78302355E-29,1.8879872E-27,5.91226127E-29,1.87585423E-27,5.87426689E-29,1.91073051E-27,6.51143673E-29,1.91073051E-27,6.33545188E-29,1.91073051E-27,6.15946762E-29,1.87931743E-27,6.40438693E-29,1.82641522E-27,6.72876168E-29,1.8450145E-27,6.2874884E-29,1.84331776E-27,6.45148073E-29,1.80301594E-27,6.31042803E-29,1.91073051E-27,6.68742159E-29,1.32190294E-27,5.60058081E-29,4.21890994E-29,4.35205023E-30,-999.0,-999.0,-999.0,-999.0,1.6919959E-27,1.24670854E-29,1.92663541E-27,1.59704701E-29
41,-999.0,-999.0,1.84841685E-27,2.72392788E-29,1.99893829E-27,3.3139618E-29,2.5656634E-27,3.30828873E-29,2.91608288E-27,4.02871683E-29,3.04228618E-27,4.48327813E-29,3.04508668E-27,4.20694239E-29,3.39156571E-27,4.37324644E-29,3.83706913E-27,4.59429234E-29,4.08131172E-27,5.26263788E-29,4.1686927E-27,5.75926118E-29,4.29337817E-27,5.53608623E-29,4.35311012E-27,5.21217129E-29,4.47919844E-27,5.77569117E-29,4.44222097E-27,5.72801056E-29,4.47095354E-27,5.76506004E-29,4.98424507E-27,6.42692272E-29,5.1665378E-27,7.13783522E-29,5.31617524E-27,7.34456694E-29,5.41501512E-27,6.98237837E-29,5.66499543E-27,7.30471464E-29,5.8884295E-27,8.135166E-29,5.82908274E-27,7.5162967E-29,6.05340273E-27,8.36308416E-29,6.14893964E-27,7.36239684E-29,5.94292369E-27,8.21045241E-29,6.10942341E-27,8.44047886E-29,6.38558289E-27,9.41014246E-29,7.05342568E-27,9.74466746E-29,7.48168779E-27,1.03363324E-28,6.83596354E-27,1.0073848E-28,6.77953071E-27,9.99068635E-29,6.8485699E-27,8.83087148E-29,7.01454809E-27,1.09830837E-28,6.82338105E-27,1.1312218E-28,6.86751489E-27,1.01203442E-28,7.2443539E-27,1.1342904E-28,7.53701128E-27,1.11069499E-28,7.76247682E-27,1.21541599E-28,7.65596288E-27,1.1987384E-28,7.43360656E-27,1.23238873E-28,7.62780424E-27,1.19432946E-28,7.64892168E-27,1.19763592E-28,7.90678213E-27,1.23801052E-28,8.06120011E-27,1.26218876E-28,8.09095881E-27,1.34136856E-28,7.98729987E-27,1.25061778E-28,7.72679704E-27,1.28099571E-28,7.48857491E-27,1.31047387E-28,7.84150928E-27,1.30001318E-28,5.74909771E-27,1.11197405E-28,3.96643298E-28,1.86314192E-29,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.28942963E-27,1.5802842E-29,6.35623211E-27,2.92715291E-29
42,-999.0,-999.0,1.55024418E-27,2.57008941E-29,1.65196333E-27,3.0430289E-29,1.87585423E-27,2.93713344E-29,2.01372365E-27,3.33847407E-29,2.06633082E-27,3.61600539E-29,2.06063045E-27,3.41623921E-29,2.16970183E-27,3.59706417E-29,2.32059652E-27,3.84722682E-29,2.38781263E-27,3.95866203E-29,2.38781263E-27,3.73873678E-29,2.43668714E-27,4.03968861E-29,2.42326187E-27,4.01743118E-29,2.44118092E-27,4.04713835E-29,2.41657158E-27,4.00633993E-29,2.41434404E-27,4.22501604E-29,2.58225817E-27,4.51886059E-29,2.6375445E-27,5.10146282E-29,2.68410559E-27,4.94430543E-29,2.71894585E-27,5.00848314E-29,2.8157897E-27,4.92753239E-29,2.90535757E-27,5.88705265E-29,2.87342431E-27,5.29304229E-29,2.91608288E-27,5.90878497E-29,2.93765234E-27,5.95249034E-29,2.84184194E-27,5.75835239E-29,2.88137917E-27,6.3692357E-29,2.96756145E-27,6.55973966E-29,3.51884426E-27,6.80604804E-29,3.78094599E-27,6.96475912E-29,3.15645705E-27,6.9772897E-29,3.09314518E-27,6.55245122E-29,3.15645705E-27,6.10512871E-29,3.16227759E-27,7.28141329E-29,3.08460561E-27,7.67077193E-29,3.07326708E-27,6.7934001E-29,3.22107142E-27,7.41679112E-29,3.30217252E-27,7.29939185E-29,3.37287225E-27,8.07697704E-29,3.34502793E-27,8.01029894E-29,3.1885935E-27,7.92936775E-29,3.28397864E-27,7.8641052E-29,3.32966016E-27,7.97349863E-29,3.39468803E-27,8.44188238E-29,3.44825623E-27,8.57509535E-29,3.502678E-27,9.03303875E-29,3.44508538E-27,7.93260211E-29,3.35428125E-27,8.65033962E-29,3.31130721E-27,8.53951439E-29,2.89200972E-27,8.25728079E-29,6.26902764E-28,3.6953522E-29,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.40546936E-27,1.32931145E-29,3.05070211E-27,-999.0
43,-999.0,-999.0,2.71643925E-27,3.2525129E-29,2.91877379E-27,3.76360565E-29,3.59087712E-27,4.29951582E-29,3.92282848E-27,4.6969757E-29,4.12666891E-27,4.18088245E-29,4.00682483E-27,4.79754867E-29,4.29733981E-27,5.14539449E-29,4.67735237E-27,5.60040085E-29,4.87528173E-27,5.38836018E-29,4.95678362E-27,5.47843953E-29,4.95678362E-27,5.93497581E-29,4.89779431E-27,5.86434594E-29,5.03964791E-27,6.49836208E-29,5.02111237E-27,6.47446129E-29,4.99804397E-27,5.98437892E-29,5.31128646E-27,6.35943813E-29,5.44502727E-27,7.02107692E-29,5.51061982E-27,7.10565534E-29,5.58213577E-27,8.22613911E-29,5.68067905E-27,6.80172854E-29,5.83983174E-27,8.06802507E-29,5.80764329E-27,7.48865178E-29,5.92106592E-27,7.08955396E-29,5.92651631E-27,8.18778361E-29,5.79162225E-27,8.53485003E-29,5.82370863E-27,9.11851754E-29,5.96484925E-27,9.33951018E-29,6.30377363E-27,8.70898419E-29,6.49829486E-27,8.97772545E-29,6.21727511E-27,9.73474772E-29,6.14893964E-27,9.06141192E-29,6.14893964E-27,9.62775088E-29,6.18871125E-27,9.69002281E-29,6.10942341E-27,9.56587737E-29,6.04783603E-27,8.91242017E-29,6.25171998E-27,9.78867917E-29,6.38558289E-27,9.99827632E-29,6.55843318E-27,9.66486415E-29,6.52228425E-27,1.02123182E-28,6.30957607E-27,1.04604008E-28,6.40914202E-27,1.06254662E-28,6.35623211E-27,1.05377498E-28,6.46249182E-27,1.07139134E-28,6.54636145E-27,1.2058842E-28,6.56447059E-27,1.26968099E-28,6.44464962E-27,1.18714815E-28,6.37381508E-27,1.23280509E-28,6.31538429E-27,1.16333656E-28,6.32703E-27,1.16548192E-28,6.33869767E-27,1.16763114E-28,6.63743791E-27,1.28379421E-28,3.671126E-27,9.80557259E-29,1.35893812E-29,8.38590899E-31,-999.0,-999.0,-999.0,-999.0,4.90681536E-27,1.80773758E-29,5.99239313E-27,2.75959881E-29
44,-999.0,-999.0,9.12850445E-28,1.84968569E-29,1.00739454E-27,2.22682701E-29,1.18032196E-27,2.39165652E-29,1.32434079E-27,2.68347824E-29,1.38803302E-27,2.42900827E-29,1.38931377E-27,2.94309179E-29,1.4927936E-27,2.88731866E-29,1.64891901E-27,2.88554982E-29,1.72186881E-27,3.48897918E-29,1.74582064E-27,3.53751231E-29,1.77664399E-27,3.59996902E-29,1.77500618E-27,3.5966501E-29,1.80800737E-27,3.83004332E-29,1.79970103E-27,3.97820601E-29,1.79473232E-27,3.63662097E-29,1.96607499E-27,3.8027255E-29,2.04738795E-27,4.33714157E-29,2.05683752E-27,4.35716011E-29,2.06063045E-27,4.93456835E-29,2.10087449E-27,4.25694886E-29,2.1857456E-27,4.83155036E-29,2.17169883E-27,4.60047969E-29,2.25320322E-27,4.56560923E-29,2.25320322E-27,5.39571964E-29,2.1857456E-27,5.03286511E-29,2.22843287E-27,5.3364028E-29,2.29297444E-27,5.27976842E-29,2.54683108E-27,6.09886643E-29,2.67916519E-27,5.92224541E-29,2.39662202E-27,5.95989975E-29,2.37465121E-27,5.46783608E-29,2.42102798E-27,6.02059302E-29,2.45019253E-27,6.09311873E-29,2.41212345E-27,5.99844904E-29,2.38341226E-27,5.7075301E-29,2.51420178E-27,6.48386344E-29,2.6157707E-27,6.50487654E-29,2.68163731E-27,6.66867447E-29,2.63997232E-27,7.05136217E-29,2.55152765E-27,6.8151264E-29,2.57750536E-27,6.88451284E-29,2.57276083E-27,6.63488042E-29,2.62300681E-27,7.00604744E-29,2.68163731E-27,7.4096369E-29,2.67916519E-27,7.15604669E-29,2.71894585E-27,7.5127241E-29,2.66685638E-27,8.1056758E-29,2.55387632E-27,7.2918404E-29,2.6157707E-27,8.19132672E-29,2.66931714E-27,8.11315503E-29,1.60250583E-27,5.60865647E-29,1.5163501E-29,1.1731523E-30,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.76197726E-27,1.13598864E-29,2.30780564E-27,1.91301057E-29
45,-999.0,-999.0,1.84841685E-27,2.55368199E-29,2.12618217E-27,3.13325781E-29,2.47058794E-27,3.41324319E-29,2.71894585E-27,3.75636205E-29,2.97851633E-27,4.38930358E-29,2.98400889E-27,4.3973976E-29,3.16227759E-27,4.3688478E-29,3.47056004E-27,4.15545506E-29,3.64417916E-27,5.03461891E-29,3.75664769E-27,5.19000023E-29,3.85478769E-27,5.32558509E-29,3.91200668E-27,5.40463669E-29,4.0926019E-27,5.2771955E-29,4.14954048E-27,5.35061556E-29,4.26578692E-27,5.8934022E-29,4.65586323E-27,6.86113325E-29,4.88427235E-27,6.74787112E-29,5.09096932E-27,6.56453823E-29,5.25290844E-27,6.77335057E-29,5.45505636E-27,7.53643832E-29,5.71215106E-27,7.36551926E-29,5.67544206E-27,7.8409128E-29,5.96484925E-27,7.69136072E-29,6.05898832E-27,8.92885497E-29,5.953883E-27,8.22559202E-29,6.0925565E-27,8.97832309E-29,6.31538429E-27,8.72502478E-29,7.82707482E-27,1.0092603E-28,8.9949857E-27,1.0770094E-28,7.16472979E-27,9.89843973E-29,7.09904788E-27,9.15385114E-29,7.0925028E-27,1.0451899E-28,7.23769172E-27,1.06658566E-28,7.13837845E-27,1.11769719E-28,7.15812462E-27,1.05486012E-28,7.53701128E-27,1.04127653E-28,7.7481895E-27,1.14181537E-28,7.96526646E-27,1.24716783E-28,7.91407755E-27,1.23915296E-28,7.76247682E-27,1.28691096E-28,8.09840676E-27,1.19342536E-28,8.19596282E-27,1.13231392E-28,8.30997171E-27,1.22460268E-28,8.5270633E-27,1.33513167E-28,8.59806155E-27,1.26705715E-28,8.51922092E-27,1.33390377E-28,8.65367394E-27,1.51436245E-28,8.95364061E-27,1.40192329E-28,9.06984044E-27,1.50365343E-28,9.17909844E-27,1.52176705E-28,5.2432395E-27,1.01413248E-28,3.36046669E-29,1.48564995E-30,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.992088E-27,1.83842441E-29,6.52828775E-27,3.60766491E-29
46,-999.0,-999.0,4.32114777E-27,3.9799234E-29,4.54988046E-27,4.60965374E-29,5.32599016E-27,4.9054176E-29,5.83444838E-27,5.37372552E-29,6.10942341E-27,6.18968546E-29,6.2230113E-27,5.73160483E-29,6.61301172E-27,6.69988898E-29,7.12525439E-27,6.56260087E-29,7.4748076E-27,7.57300691E-29,7.63482618E-27,7.03193375E-29,8.04636197E-27,7.41097301E-29,8.11334042E-27,7.47266235E-29,7.98729987E-27,7.35657452E-29,7.84874461E-27,7.95185599E-29,7.92136219E-27,8.02542832E-29,8.49571918E-27,7.82484633E-29,8.77404995E-27,8.88931804E-29,8.95364061E-27,9.07126786E-29,9.12850426E-27,8.40766222E-29,9.37562264E-27,9.49879301E-29,9.58516921E-27,9.71109369E-29,9.5323579E-27,9.65758774E-29,9.7813845E-27,9.90988637E-29,9.86280511E-27,1.09007743E-28,9.5323579E-27,1.05355506E-28,9.69169317E-27,1.16042925E-28,9.96322002E-27,1.19294039E-28,1.31220001E-26,1.20858074E-28,1.5219478E-26,1.40176548E-28,1.12098706E-26,1.2389606E-28,1.07250732E-26,1.08659716E-28,1.05779075E-26,1.26653956E-28,1.07053317E-26,1.28179666E-28,1.05002625E-26,1.35395379E-28,1.04423868E-26,1.25031312E-28,1.08442644E-26,1.39831108E-28,1.11995368E-26,1.34097013E-28,1.15027198E-26,1.3772715E-28,1.1407736E-26,1.47096775E-28,1.09647814E-26,1.41385117E-28,1.1220189E-26,1.55012636E-28,1.11583451E-26,1.43881014E-28,1.13762663E-26,1.46690994E-28,1.16305284E-26,1.49969565E-28,1.17814681E-26,1.62766984E-28,1.16198318E-26,1.60533892E-28,1.14709628E-26,1.69042362E-28,1.1117305E-26,1.43351817E-28,1.13972451E-26,1.57458748E-28,1.17273665E-26,1.62019543E-28,1.22123611E-26,1.68719985E-28,9.04481952E-27,1.41619972E-28,5.92106554E-28,2.34500628E-29,-999.0,-999.0,-999.0,-999.0,7.7481895E-27,2.14090375E-29,1.05974141E-26,3.90423134E-29
47,-999.0,-999.0,1.1470963E-27,2.00737767E-29,1.13972451E-27,2.30939478E-29,1.27174393E-27,2.34263859E-29,1.37025004E-27,2.65029838E-29,1.40087541E-27,2.9675839E-29,1.36646694E-27,2.76883756E-29,1.38931377E-27,3.07105238E-29,1.48867557E-27,3.01646551E-29,1.53744638E-27,3.25689288E-29,1.5573993E-27,3.15571897E-29,1.58635142E-27,3.36049227E-29,1.58489243E-27,3.35740175E-29,1.58635142E-27,3.36049227E-29,1.54028164E-27,3.54662918E-29,1.52054808E-27,3.50119108E-29,1.60546098E-27,3.5488422E-29,1.66878228E-27,3.99621345E-29,1.6734024E-27,3.85315116E-29,1.69355687E-27,3.89955855E-29,1.71553596E-27,4.10817378E-29,1.75388219E-27,4.52307897E-29,1.73779991E-27,3.8413747E-29,1.73460113E-27,4.63311728E-29,1.73779991E-27,4.64166119E-29,1.70608369E-27,4.55694675E-29,1.72822515E-27,4.93443745E-29,1.75388219E-27,4.84615553E-29,2.02674853E-27,4.85343133E-29,2.19583863E-27,5.46059338E-29,1.89845135E-27,5.42046844E-29,1.82641522E-27,5.21479056E-29,1.79473232E-27,5.12432963E-29,1.81467783E-27,5.51555341E-29,1.79804203E-27,5.13377932E-29,1.76847766E-27,4.8864839E-29,1.80967176E-27,5.50033856E-29,1.8365381E-27,5.58199618E-29,1.86895901E-27,5.50839918E-29,1.82641522E-27,5.88766654E-29,1.80301594E-27,5.64617238E-29,1.83992061E-27,6.27012915E-29,1.81634838E-27,5.68792293E-29,1.81970181E-27,6.03362555E-29,1.8365381E-27,6.25860185E-29,1.80467551E-27,6.48245329E-29,1.82473561E-27,6.21838122E-29,1.80800737E-27,6.66094487E-29,1.79804203E-27,5.79620172E-29,1.81634838E-27,6.3570903E-29,1.77500618E-27,6.21239518E-29,1.84671683E-27,6.46337816E-29,1.40734403E-27,5.57371047E-29,1.27526474E-28,1.18630777E-29,-999.0,-999.0,-999.0,-999.0,1.54454256E-27,1.13806097E-29,1.81134154E-27,1.50147635E-29
48,-999.0,-999.0,2.62784378E-27,3.14643328E-29,2.80802184E-27,3.87942506E-29,3.3511963E-27,4.32119216E-29,3.68128952E-27,3.72965241E-29,3.85833564E-27,4.26438987E-29,3.83706913E-27,4.94769958E-29,4.13809352E-27,5.33585451E-29,4.51231943E-27,4.9871998E-29,4.73805421E-27,4.80029974E-29,4.86631845E-27,5.8266579E-29,4.96592408E-27,5.94592051E-29,4.99804397E-27,5.98437892E-29,5.10034629E-27,6.10686987E-29,5.10034629E-27,6.57662886E-29,5.10975137E-27,6.11813175E-29,5.56159264E-27,6.65914051E-29,5.77032069E-27,6.90906002E-29,5.89928828E-27,7.06347807E-29,5.97034007E-27,7.69844153E-29,6.11504713E-27,7.88503344E-29,6.36208347E-27,8.20357383E-29,6.30377363E-27,8.12838613E-29,6.54636145E-27,8.44119025E-29,6.61301172E-27,8.52713187E-29,6.42688562E-27,8.28713211E-29,6.51628536E-27,9.00258077E-29,6.79203308E-27,1.00091097E-28,7.55787758E-27,9.04938087E-29,8.09095881E-27,1.04328672E-28,7.26440976E-27,1.07052286E-28,7.25102224E-27,1.06855011E-28,7.32486316E-27,1.01196713E-28,7.44044978E-27,1.09646514E-28,7.2443539E-27,1.00084434E-28,7.23101876E-27,9.99002071E-29,7.58576042E-27,9.78144129E-29,7.84874461E-27,1.15663372E-28,8.01678508E-27,1.03372243E-28,7.97259809E-27,1.10145498E-28,7.71969113E-27,1.20871664E-28,7.84874461E-27,1.15663372E-28,7.87045601E-27,1.23232277E-28,8.04636197E-27,1.25986549E-28,8.26418619E-27,1.21785542E-28,8.38687563E-27,1.31318161E-28,8.21107675E-27,1.28565574E-28,8.11334042E-27,1.3450791E-28,8.01678508E-27,1.32907162E-28,8.09095881E-27,1.26684819E-28,8.30997171E-27,1.37767775E-28,5.62858958E-27,1.19234816E-28,1.49142089E-28,7.28034094E-30,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.95221416E-27,2.28057866E-29,6.8296773E-27,3.14518233E-29
